Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.2479782732563648,0.029863140617305467,4.143384307019416,0.3185897445747393,0.01627011284096691,0.0498260834294208,0.11456890364229111,0.03358946906056142
