Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.4356296908832744,0.06141931645219543,5.769453203407256,0.5938164190667808,0.026812272404666188,0.06122206522106044,0.12555054105527735,0.22765107240889632
