Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.1724670452871887,0.03215177147529428,3.5414030036500583,0.3620681436732102,0.012311140643000209,0.04316114091682445,0.11111055511625782,0.015499899353123544
