Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.28957636757022204,0.03091636434698873,4.328259852573681,0.325911277105563,0.01859414109432532,0.056039434852343084,0.11765219983216788,0.06757639503909459
