Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.3403514054014465,0.03660934736635742,4.725535764029346,0.3715286708611177,0.021180424178400457,0.05785126589773282,0.11949295835969546,0.126377856577381
