Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.42269809228025224,0.050736647441125174,5.456058446331577,0.48706408715728006,0.025447549960908557,0.0696907180420403,0.12460251229619546,0.27757141998679097
