time,pnl,long_pnl,benchmark_ret,cum_pnl,cum_long_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,-0.0003656596202922681,0.00022151108018610442,0.0084527516720078,-0.0003656596202922681,0.00022151108018610442,0.0084527516720078,-0.008231240591821695,-0.008231240591821695,0.09982118257547842
2018-09-26,-1.2293213929512692e-05,-0.0036595428090448016,-0.007797799795558,-0.00037795283422178077,-0.003438031728858697,0.0006549518764497999,0.004138256986513198,-0.0040929836053084975,0.09996607966574218
2018-09-27,-0.0002317374605455986,0.0024284525665570042,0.0103789909259298,-0.0006096902947673793,-0.001009579162301693,0.011033942802379598,-0.007950538359372795,-0.012043521964681291,0.09993116301832296
2018-09-28,0.0022795586284657726,-0.01226696826149263,-0.0402635020149368,0.0016698683336983933,-0.013276547423794322,-0.029229559212557203,0.027996533753444172,0.01595301178876288,0.09996362196547508
2018-10-08,0.001274004736907415,0.0016412871507951853,0.0005813572711932,0.002943873070605808,-0.011635260272999137,-0.028648201941364002,0.0010599298796019853,0.017012941668364867,0.09989799197120963
2018-10-09,-0.00035654122813220864,0.0017730439934855054,0.0007202761829417,0.0025873318424735996,-0.009862216279513631,-0.027927925758422303,0.0010527678105438053,0.018065709478908672,0.09975181512814804
2018-10-10,-0.00535617249762153,-0.053682155713483476,-0.0580020133998208,-0.0027688406551479305,-0.0635443719929971,-0.0859299391582431,0.004319857686337324,0.022385567165245993,0.09995569746238353
2018-10-11,-0.0067656110764859004,-0.010018894764661845,0.0088727069998085,-0.009534451731633831,-0.07356326675765895,-0.0770572321584346,-0.018891601764470342,0.0034939654007756504,0.09994050899557401
2018-10-12,0.0014542459667846964,-0.00905258264761091,-0.0150429852616485,-0.008080205764849135,-0.08261584940526986,-0.0921002174200831,0.0059904026140375904,0.009484368014813241,0.09999318599768003
2018-10-15,0.0016719542745900935,-0.0158085276376282,-0.0111352883697839,-0.006408251490259042,-0.09842437704289807,-0.10323550578986701,-0.0046732392678443,0.004811128746968943,0.10000000000000002
2018-10-16,0.0036387414767403204,0.009874060142780496,0.0062489628825497,-0.0027695100135187215,-0.08855031690011757,-0.09698654290731731,0.003625097260230796,0.008436226007199746,0.10590500152975997
2018-10-17,0.007049087935431873,-0.02514867154041874,-0.0291553152948319,0.004279577921913151,-0.1136989884405363,-0.1261418582021492,0.004006643754413161,0.012442869761612907,0.10511195389380923
2018-10-18,0.0007854939449876177,0.01744007365111737,0.026621292850232,0.005065071866900769,-0.09625891478941893,-0.09952056535191721,-0.009181219199114632,0.003261650562498275,0.10465053504191249
2018-10-19,-0.0015962612518656669,0.04143844033953726,0.042468315550808,0.003468810615035102,-0.054820474449881675,-0.057052249801109206,-0.0010298752112707435,0.0022317753512275315,0.10599532570438369
2018-10-22,-0.0014061864073069018,-0.011376111148645309,-0.0233586483298512,0.0020626242077282,-0.06619658559852698,-0.0804108981309604,0.011982537181205892,0.014214312532433424,0.10552014323453941
2018-10-23,0.0053728385946431095,0.0036580884056948825,0.0024681262359944,0.0074354628023713095,-0.0625384971928321,-0.077942771894966,0.0011899621697004825,0.015404274702133902,0.10715816858756969
2018-10-24,0.004287999239143223,-0.003442753427818501,-0.0003548533999754,0.011723462041514532,-0.06598125062065059,-0.0782976252949414,-0.003087900027843101,0.012316374674290809,0.10918982188228588
2018-10-25,0.005799745122088196,0.00684753779504022,-0.0014012772940005,0.017523207163602728,-0.05913371282561037,-0.0796989025889419,0.00824881508904072,0.020565189763331528,0.10832448804900148
2018-10-26,0.0032639213586027967,-0.01010103210392644,-0.0227910732575062,0.020787128522205524,-0.06923474492953681,-0.10248997584644809,0.01269004115357976,0.03325523091691128,0.11338019840159853
2018-10-29,-0.00011836643719552395,0.009889367762886162,0.009305877324722,0.02066876208501,-0.05934537716665065,-0.09318409852172609,0.000583490438164162,0.033838721355075436,0.11877514899566258
2018-10-30,0.0006464358525426711,0.012489984564551833,0.0127389063892605,0.021315197937552672,-0.04685539260209882,-0.08044519213246559,-0.00024892182470866685,0.033589799530366775,0.11872095844713702
2018-10-31,-0.0009044212117556373,0.004254849792119206,0.0039059292273618,0.020410776725797036,-0.04260054280997961,-0.0765392629051038,0.00034892056475740616,0.033938720095124185,0.1179485557767772
2018-11-01,-0.003515450290586367,0.022006918421286176,0.0283474321165822,0.01689532643521067,-0.020593624388693433,-0.04819183078852159,-0.006340513695296025,0.02759820639982816,0.11394519539320816
2018-11-02,-0.004132436099054852,0.00604492808955719,-0.00370310633975,0.012762890336155817,-0.014548696299136243,-0.05189493712827159,0.00974803442930719,0.037346240829135346,0.10870578401745229
2018-11-05,0.003608315235084615,-0.00034290860057023054,-0.003134962071231,0.016371205571240433,-0.014891604899706474,-0.05502989919950259,0.0027920534706607695,0.040138294299796116,0.10462946123125438
2018-11-06,-0.0002632350758210633,-0.0020122971832511423,-0.0057320671571691,0.01610797049541937,-0.016903902082957615,-0.060761966356671686,0.003719769973917958,0.04385806427371407,0.09753765116436665
2018-11-07,-2.9069825624997737e-05,-0.000410764346595637,-0.0027204304621853,0.016078900669794373,-0.017314666429553253,-0.06348239681885698,0.002309666115589663,0.046167730389303725,0.09584730974716205
2018-11-08,0.0038139344607324467,-0.0008385992578950218,-0.0126927750171558,0.01989283513052682,-0.018153265687448274,-0.07617517183601277,0.011854175759260777,0.0580219061485645,0.09268702251309538
2018-11-09,-0.0005678927668651709,0.02500731690611908,0.0153501215589054,0.019324942363661647,0.006854051218670807,-0.06082505027710737,0.00965719534721368,0.06767910149577817,0.10857158152432472
2018-11-12,0.0006458791438168121,0.01765301224958955,0.0109923632444849,0.01997082150747846,0.024507063468260357,-0.04983268703262247,0.006660649005104649,0.07433975050088282,0.11148285796795117
2018-11-13,0.0001146315420209108,0.0004602262237230114,-0.0077770638743492,0.02008545304949937,0.024967289691983367,-0.057609750906971666,0.008237290098072211,0.08257704059895503,0.11277603606164784
