Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
1.2517804266092563,0.1402228913895191,10.655994870821937,1.5464643193499719,0.03613201449032214,0.027137176846039335,0.10374192770527496,0.3686505453362103
