Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
1.0292668656061656,0.07532594257480055,9.651694112494473,0.9038849195362461,0.031068066667427507,0.029106535593224514,0.08485426061955827,0.20368111662542837
