Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.6249199920010833,0.02747717473453594,7.62464314073878,0.3574496996485079,0.02195003677438632,0.035392531659489135,0.08391456965533242,0.08607488333197882
