Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.8643530651827006,0.055656619031673876,9.012231028247406,0.6986738239301135,0.027484861659221465,0.026927982879246692,0.07658206063879713,0.1371170114030752
