Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.73933535289307,0.061172519165603054,7.122242775962258,0.6212951899025947,0.03657001224133095,0.07231355748354829,0.1323248194310918,0.6147836279795126
