Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.41040200569830765,0.06256013914990119,5.896856054703368,0.8880688165623684,0.02555836910407957,0.047229573135364245,0.08712031768550327,0.11862154849713105
