Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.14496429459590476,0.04492521749153493,3.8120595687567524,0.4968391441771476,0.012238462875347595,0.041865674739872655,0.12036032185668236,0.020774845091792088
