Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.6213052178311163,0.060032853649255334,6.787441674541667,0.7241567879319516,0.03272483990082962,0.05730678306232151,0.0977655763357898,0.3378434617621164
