Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
1.1974754165824415,0.03752328074572917,8.58653287210519,0.42520835088653974,0.02697434880831202,0.03310639734941523,0.11216108633308386,0.26541261729012333
