Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.4245699271023428,-0.0408843665728298,4.979062153072665,-0.5483154543799923,0.01453544686881407,0.0636999021025837,0.13361603005503359,0.05332061432486549
