Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.8594056403025457,0.11255090857187444,8.006652742490676,1.335713290204748,0.04166977587183985,0.05769270073092225,0.09207540460343955,0.26033883149052106
