Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.41835195900028865,0.0902196339418165,5.5728437726588345,1.091780734932198,0.024335269492334565,0.04623844093790652,0.08752885486958617,0.057944892183288736
