Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.7400230067256562,0.09815657406301989,7.376350277919999,1.205395031894009,0.037326546246819886,0.047305622428758576,0.09434648674001422,0.1756951181385938
