Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.5687537678768678,0.0894728055782816,6.417808516661703,1.1459994707584094,0.03049277629579083,0.038494892216715204,0.09143330018252827,0.10075563124774947
