time,1,2,3,4,5,6,7,8,9,10
2018-04-03,-0.013094171067655284,-0.00937726932870074,-0.007937567679983026,-0.0038703448935304223,-0.009217593932557284,-0.00018821094326076682,-0.0033769369040761534,-0.0037345091192449932,-0.001756912358222618,-0.004435184688143147
2018-04-04,0.001147506632783459,0.0025065692391850925,0.0021728728885011504,0.0012844365970403806,-0.00010926483210207835,0.0011294894506246782,0.0036133145666972116,0.00028965041759008027,0.0027936568386934093,0.004454302322534689
2018-04-09,-0.004667475406315475,0.0038078911983153753,0.0005346074521058661,0.0006819963175714321,0.002267586839172249,0.0012359252303880278,0.0024973053908296876,0.00599738609889181,0.0010028131704888175,0.003203278650900776
2018-04-10,0.00494999682203064,0.006403301846510312,0.0059252044770738265,0.008534546042290208,0.005533823575477447,0.005097362736048457,0.009901580172554032,0.00869523835895819,0.007818163019857988,0.012034352014909972
2018-04-11,-0.00959879642898668,-0.007441164086901133,-0.006906831359780459,-0.003603458894178626,-0.004585491328328851,-0.005518152230938545,-0.006609139832005786,-0.005252121117542869,-0.0030627406072987156,-0.0025801709467770184
2018-04-12,-0.009845159380628571,-0.007619066169396458,-0.0012386058821881494,-0.0033153268861228604,-0.0030299576023825824,-0.0021302891582608593,-0.002231219934005262,-0.00280794805888811,-0.0015589753856699333,-0.0013009535173579274
2018-04-13,-0.005044865925468487,-0.0023056404242592673,-0.0021404955978851507,-0.005790196953662741,-0.00954576786692316,-0.009410164630685612,-0.01047029889301129,-0.00813305387716658,-0.010171946458501268,-0.010289100410826391
2018-04-16,-0.02649741267947704,-0.025370452942607122,-0.023563169772071423,-0.026696860237136737,-0.020015931676097897,-0.02616711516559891,-0.021363815191513254,-0.023754566681249718,-0.02178786864688217,-0.025232414169850087
2018-04-17,0.009676405510194153,0.011581733192086082,0.007187455225366946,0.011828439228037438,0.009401613422287047,0.011927172031341833,0.012318201969340442,0.011959950499466443,0.011681255388679172,0.01302974919528408
2018-04-18,0.002275794933372643,0.0024894043340071867,0.0006197463377943856,0.003011456835203411,0.004386308662467795,0.0020752040764988183,0.0036446505185585474,0.002542901330801134,0.006265342048736946,0.004135650003233824
2018-04-19,-0.024746040920617024,-0.025764176564003868,-0.023511315022260948,-0.020913962290754744,-0.02276014879907718,-0.022713885890648117,-0.024443906859093697,-0.023419385344930627,-0.025950033517576663,-0.02763612718491146
2018-04-20,-0.015814872951593947,-0.011247256008362346,-0.011985379626813038,-0.008117741170995417,-0.007586902999094906,-0.005372759686192126,-0.0072146164936421914,-0.0064952585124609845,-0.003523385676888399,-0.005525614601697866
2018-04-23,0.02560122153271552,0.024968432036943395,0.020693247358789336,0.01853820635528172,0.021743731917098823,0.021713521317106976,0.02472407456904789,0.022841903855009883,0.022675325728482656,0.025237145014595386
2018-04-24,-0.0025779376049155146,0.0003937940037406833,0.006343118281119529,0.0052884220903236185,0.0051432075767687425,0.004224413498642858,0.0063263452153525905,0.005088168437280754,0.004706607035170269,0.006938585208428802
2018-04-25,-0.020580972611878863,-0.022536646696198936,-0.02025445618038634,-0.02419799776672813,-0.018319173041383,-0.01925684389307701,-0.021380601325204557,-0.020217971732880577,-0.02286132208925612,-0.02304156340093827
2018-04-26,-0.004303081550884247,0.00041820098762466865,-0.0028122982815354195,0.00034202379678161134,0.000554290729776776,0.004012821310673301,0.002495900727689154,0.0018593279340313746,0.0036696496101156603,0.001452114874422666
2018-04-27,-0.007469587438067703,-0.003991656425498815,-0.00692463075164346,-0.0027793454951304643,-0.004812129292031378,-0.0037484737072557774,-0.007769472170338988,-0.007842381666888288,-0.0064910733857491375,-0.007516655597736797
2018-05-02,0.009565635125064025,0.010779986786760256,0.009454952091974767,0.008818857881779139,0.009553207086461188,0.00952461635897418,0.008411466474685896,0.012214060273666632,0.010992177223843944,0.012005300153359844
2018-05-03,-0.005252222795876291,-0.0031279060393878586,-0.001735208118724947,-0.0008970936094401296,-0.002647592809652582,-8.688645325704009e-06,-0.0008263829654098719,-0.002418882872304763,0.00020145890195145946,-0.0019914402972158692
2018-05-04,0.019350377546929518,0.017713823261514373,0.020578015669857216,0.01856491504874293,0.015640406547530104,0.018352876355237215,0.019515862684254818,0.016607733354226096,0.019189298234840144,0.01835444928627631
2018-05-07,0.0035636456153232085,0.006539693104226556,0.006308330902605808,0.0044684776174959044,0.006580659388828589,0.010726099906758402,0.007985700610765888,0.009780686139002044,0.009055157134743084,0.01026580368866061
2018-05-08,-0.0018753482738673305,-0.003987608658947006,-0.0012417579889175356,0.001601317726740577,0.0009085925093914049,-0.0006382731776633906,0.003283828796320258,0.003706772873545628,0.002044385657699522,0.004011386177350311
2018-05-09,0.0028131065817229906,0.0036455996655046044,0.003401793068508134,0.006777124191540246,0.003941194065241735,0.006357184895585476,0.006947141049779466,0.009699714231533221,0.005182024558370399,0.00849427161123409
2018-05-10,-0.018631803892446015,-0.011567577098560178,-0.0132795885062847,-0.013539728204704029,-0.011259074309710078,-0.012827912183809036,-0.009901613788003347,-0.01027517550579823,-0.011193021330833532,-0.012270340314919512
2018-05-11,-0.007575367510783957,-0.007709372878738183,-0.0070017575423692285,-0.008516264398716764,-0.008069515333532479,-0.006760053829473891,-0.007278119305741759,-0.006417506796036045,-0.006798541367908797,-0.008684593269635608
2018-05-14,0.01306450388776583,0.01093595594533078,0.010929304045964374,0.011037056503139537,0.00888309042523314,0.01031986468067331,0.010030602538867398,0.011273411939724838,0.011516242137184761,0.01185562609114986
