Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.14843380980290524,0.046100967069955805,3.3338728993350175,0.5155405048350269,0.010111362352548486,0.03791479333322417,0.1197949429121962,0.06613511029810627
