Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.10585923378856421,-0.0018543339552908346,3.3195451732586267,-0.015404955221565752,0.009904694059489077,0.018375194420923682,0.1549210298146892,0.02149943817443917
