Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.26952494791244985,0.05477876284181034,4.567266173015747,0.6069716733735586,0.016243079091427182,0.04517990768616964,0.12435071813268245,0.2406094373302519
