Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.1152099986529563,0.015994614616273106,2.7539530674064086,0.1592160617102271,0.011352737840572166,0.032000942191182546,0.1332097485987489,0.022546631480344224
