Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.18838686059955947,0.010173011805697183,3.220086656964598,0.12148364109595249,0.015323493900770056,0.047533283367202195,0.10100226219951164,0.06319252571495874
