Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.29891006018529587,0.01070209741555831,4.167742406289624,0.13658515196154694,0.020637514676010073,0.050159705322269266,0.09890756612716124,0.22521010101189126
