Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.0943702615928307,0.01122609158588773,2.642762125116156,0.10592038875993243,0.010660355093147625,0.025811368317895128,0.1413666962392456,0.022681009623530618
