Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.36410539347375753,0.01883821155358949,4.745859753679172,0.23081817616943326,0.02315812258082338,0.05730539827330827,0.12026134503886513,0.3467413122907343
