time,pnl,long_pnl,benchmark_ret,cum_pnl,cum_long_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03,0.0015272189362782835,-0.0006694182727716503,-0.0042008180568649,0.0015272189362782835,-0.0006694182727716503,-0.0042008180568649,0.0035313997840932497,0.0035313997840932497,0.19962593209053484
2018-04-04,0.00034433236058997914,0.0011302757324504159,0.0006072309700014,0.0018715512968682626,0.0004608574596787656,-0.0035935870868635004,0.0005230447624490159,0.004054444546542266,0.19979080090455678
2018-04-09,0.0016482777272519965,0.0014907234111536686,0.0145527930938078,0.003519829024120259,0.0019515808708324342,0.010959206006944298,-0.01306206968265413,-0.009007625136111865,0.19976576474775054
2018-04-10,0.0031617336476541893,0.00790742829296012,0.0054934588640355,0.006681562671774449,0.009859009163792554,0.016452664870979797,0.002413969428924621,-0.006593655707187243,0.1996379382726915
2018-04-11,0.004956752792671732,-0.003537572420758524,-0.0093124400740539,0.011638315464446181,0.00632143674303403,0.007140224796925897,0.005774867653295376,-0.0008187880538918675,0.1999450840542409
2018-04-12,0.004657406178731646,-0.0018257577899019948,-0.005864132284837,0.016295721643177826,0.004495678953132035,0.0012760925120888977,0.004038374494935005,0.003219586441043137,0.11492012491675689
2018-04-13,-0.0074138569563784165,-0.010471475453288371,-0.0141142081113379,0.008881864686799409,-0.005975796500156337,-0.012838115599249002,0.003642732658049529,0.006862319099092665,0.11824809086995149
2018-04-16,0.0015254061201059954,-0.02258714573813266,-0.0176382047707431,0.010407270806905403,-0.028562942238288994,-0.0304763203699921,-0.00494894096738956,0.001913378131703107,0.12058290340972533
2018-04-17,0.0036020234136278657,0.01185486923616562,0.0088789822273485,0.014009294220533269,-0.016708073002123375,-0.0215973381426436,0.0029758870088171206,0.004889265140520224,0.11825252299907665
2018-04-18,0.0019334474825114137,0.003965502793412429,0.0078253613687203,0.01594274170304468,-0.012742570208710946,-0.013771976773923299,-0.0038598585753078715,0.0010294065652123527,0.11328929606080233
2018-04-19,0.001040328403815173,-0.024289792666864922,-0.0164446833080689,0.016983070106859854,-0.03703236287557587,-0.030216660081992197,-0.007845109358796024,-0.006815702793583671,0.11098539159824201
2018-04-20,0.005961110941363234,-0.005806194218789947,-0.003508394327043,0.022944181048223086,-0.04283855709436581,-0.0337250544090352,-0.002297799891746947,-0.009113502685330614,0.11357017249230579
2018-04-23,-0.001746401281046635,0.022710637961602775,0.0209514245938346,0.02119777976717645,-0.020127919132763038,-0.0127736298152006,0.001759213367768176,-0.007354289317562438,0.11612964720159091
2018-04-24,0.00535382231883433,0.005684017309641506,-0.0023404571905488,0.026551602086010782,-0.014443901823121531,-0.0151140870057494,0.008024474500190306,0.0006701851826278679,0.11694177674499945
2018-04-25,-0.0007888345121704938,-0.021807150668614536,-0.0173651351134912,0.02576276757384029,-0.03625105249173607,-0.0324792221192406,-0.004442015555123337,-0.003771830372495469,0.11297348382620624
2018-04-26,0.0034981618795335906,0.0015370988845250402,0.0029250596030998,0.02926092945337388,-0.03471395360721103,-0.0295541625161408,-0.0013879607185747597,-0.005159791091070232,0.10947627711460192
2018-04-27,-0.001966994276330864,-0.007512609139136898,-0.0003819155565568,0.027293935177043017,-0.04222656274634793,-0.0299360780726976,-0.007130693582580098,-0.01229048467365033,0.11134024494470227
2018-05-02,0.0008908513375961988,0.010923413486944306,0.0070676946180105,0.028184786514639217,-0.031303149259403626,-0.0228683834546871,0.003855718868933806,-0.008434765804716526,0.10797374957248349
2018-05-03,0.002518588931381003,-0.001548737689849864,-0.0037678762987334,0.03070337544602022,-0.03285188694925349,-0.0266362597534205,0.002219138608883536,-0.0062156271958329935,0.10827707810370919
2018-05-04,-0.0022093844769818082,0.017107752948128836,0.0159374865775335,0.02849399096903841,-0.015744134001124656,-0.010698773175886998,0.0011702663705953353,-0.005045360825237658,0.11162475266692516
2018-05-07,0.00443403139312998,0.009157655808907306,0.0082551345310358,0.03292802236216839,-0.0065864781922173495,-0.002443638644851198,0.0009025212778715069,-0.004142839547366151,0.11414207966605507
2018-05-08,0.004757987518632753,0.0028887584023818648,-0.0009964141960298,0.03768600988080114,-0.0036977197898354847,-0.0034400528408809984,0.003885172598411665,-0.0002576669489544863,0.11475656056449222
2018-05-09,0.005002964228657858,0.007564396565504529,0.0049185175405204,0.042688974109458995,0.003866676775669044,0.0014784646996394016,0.0026458790249841288,0.0023882120760296425,0.11511351359213663
2018-05-10,0.0031231204140851274,-0.011713331357842756,-0.0057064282485662,0.04581209452354412,-0.007846654582173712,-0.0042279635489267985,-0.006006903109276556,-0.0036186910332469133,0.11651188945690256
2018-05-11,-0.002237812239089744,-0.00819945412558117,0.0012447241836344,0.043574282284454376,-0.016046108707754882,-0.0029832393652923983,-0.00944417830921557,-0.013062869342462483,0.12100786982190648
2018-05-14,-0.0022457697397739516,0.01041864259241706,0.0060592332857271,0.041328512544680424,-0.005627466115337822,0.0030759939204347015,0.004359409306689961,-0.008703460035772524,0.11690159227520071
2018-05-15,0.0025580809265174946,-0.004243890121903236,-0.007523021347275,0.043886593471197916,-0.009871356237241058,-0.0044470274268402984,0.003279131225371764,-0.0054243288104007595,0.1104978592271095
2018-05-16,0.004177192189703999,-0.0006217962868402901,-0.0056989657046233,0.048063785660901914,-0.010493152524081348,-0.0101459931314636,0.00507716941778301,-0.00034715939261774874,0.10598792021458302
2018-05-17,0.004578764813929706,0.006102669042842334,0.0097826076381051,0.05264255047483162,-0.0043904834812390145,-0.00036338549335849894,-0.003679938595262767,-0.0040270979878805156,0.11021150495122084
2018-05-18,-0.00047931792402440283,0.012978208241034668,0.0064221967688641,0.052163232550807216,0.008587724759795653,0.006058811275505601,0.006556011472170568,0.0025289134842900523,0.11489265450342023
2018-05-21,0.0013908423254407039,0.004411575368039953,-0.0008328302098194,0.05355407487624792,0.012999300127835605,0.005225981065686201,0.005244405577859353,0.0077733190621494044,0.11413471110617471
2018-05-22,0.0008919937822058064,-0.011187694181723542,-0.0143704976809314,0.05444606865845373,0.0018116059461120628,-0.009144516615245199,0.003182803499207857,0.010956122561357261,0.11479806899245057
2018-05-23,0.0026760719976825836,-0.0007460749490823198,-0.0058317319895846,0.057122140656136314,0.001065530997029743,-0.014976248604829798,0.00508565704050228,0.01604177960185954,0.11205881342702367
2018-05-24,0.0003588212670827471,-0.009664245151613548,-0.0057395528443244,0.05748096192321906,-0.008598714154583804,-0.0207158014491542,-0.003924692307289149,0.012117087294570394,0.10965881061732168
2018-05-25,0.001157557701806464,-0.009692396715204702,-0.0020755815497218,0.058638519625025524,-0.018291110869788504,-0.022791382998875998,-0.0076168151654829016,0.004500272129087494,0.1107636912051249
2018-05-28,0.005402017489497952,-0.00793601176945936,-0.0083117622297824,0.06404053711452348,-0.026227122639247865,-0.031103145228658396,0.00037575046032303945,0.0048760225894105315,0.11030922223725208
2018-05-29,-0.005901721927442472,-0.04214093181464134,-0.0276398840751627,0.058138815187081014,-0.0683680544538892,-0.058743029303821095,-0.014501047739478641,-0.009625025150068106,0.11334789309794122
2018-05-30,0.0008761044650139141,0.015891983376795257,0.017146280400359,0.059014919652094926,-0.05247607107709394,-0.0415967489034621,-0.0012542970235637427,-0.010879322173631842,0.11331762299187781
2018-05-31,0.007802791306302117,-0.007609973044328286,-0.0090865086951841,0.06681771095839704,-0.060086044121422225,-0.0506832575986462,0.0014765356508558139,-0.009402786522776027,0.10933418244708216
2018-06-01,0.005724776154036208,-0.0013101489659720245,0.0040829120082346,0.07254248711243325,-0.061396193087394246,-0.046600345590411596,-0.005393060974206624,-0.01479584749698265,0.11074194725849104
2018-06-04,0.0015451214057832677,0.014546885877844412,0.0108976813042633,0.07408760851821651,-0.046849307209549836,-0.035702664286148295,0.003649204573581113,-0.011146642923401541,0.1114807837808977
2018-06-05,0.0012184937151699755,0.0014428755628849864,-0.0014117419297887,0.07530610223338649,-0.04540643164666485,-0.03711440621593699,0.0028546174926736864,-0.008292025430727858,0.11717105519656917
2018-06-06,-0.0012327010953791125,-0.009418716433690725,-0.0030742407305585,0.07407340113800738,-0.054825148080355574,-0.040188646946495495,-0.006344475703132225,-0.014636501133860079,0.11197913038861236
2018-06-07,-0.0028473958184539643,-0.013826560442042798,-0.0132165682494332,0.07122600531955342,-0.06865170852239837,-0.053405215195928696,-0.0006099921926095986,-0.01524649332646967,0.11400625889286416
2018-06-08,0.0027417845135685862,-0.0053818534045310005,-0.004823459551987,0.07396778983312201,-0.07403356192692936,-0.058228674747915696,-0.0005583938525440006,-0.01580488717901367,0.11359830715374067
2018-06-11,-0.0007090809005845018,0.006218045652534693,0.0094067557932051,0.07325870893253751,-0.06781551627439467,-0.048821918954710594,-0.0031887101406704067,-0.018993597319684072,0.10669832740436551
2018-06-12,-0.0019759911247651364,-0.019495426764115156,-0.0126882143012329,0.07128271780777237,-0.08731094303850982,-0.0615101332559435,-0.006807212462882257,-0.025800809782566325,0.10647417987553023
2018-06-13,0.004275654360004346,-0.003676461012738845,-0.0030637149883331,0.07555837216777672,-0.09098740405124867,-0.0645738482442766,-0.0006127460244057447,-0.026413555806972064,0.1055629371874571
