Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.1396970346242367,0.04495381023958504,3.4396711666514985,0.5445826878760172,0.01010751924549465,0.04215291457946077,0.10557325599648881,0.019684642193873496
