Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.38391370067126906,0.06541298211759708,5.630336621050575,0.9656682277860134,0.022897563983929416,0.0463038662173742,0.08490909220242843,0.10801279948195652
