Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.5754050118112903,0.06292382569172757,6.624176082329199,0.7999285213924063,0.030204023034660573,0.051967933369075014,0.0938983028989622,0.3031843284087627
