Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.27865490502229473,0.061309833430601104,4.996620430555399,0.8646078701215301,0.018073069712263398,0.049028698581550456,0.08208518934520587,0.05632659064985631
