Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.19315478718106266,0.05166149404632108,3.747615823011111,0.6234129776009625,0.011670231266563911,0.034373597260116906,0.11317619049096223,0.11049367814799238
