Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.11317847812768327,0.003648774369509357,3.3393800495303765,0.031325904766592354,0.00976321940142537,0.01933769066675728,0.14987484401414275,0.021134649980878373
