Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.2799703800662273,0.06017503002359911,4.737893822110193,0.6735710406857364,0.016456219538925187,0.04119628752073673,0.1208788085133603,0.23853922436016742
