time,pnl,long_pnl,benchmark_ret,cum_pnl,cum_long_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,6.228499210460379e-06,7.767217655826639e-05,0.0084527516720078,6.228499210460379e-06,7.767217655826639e-05,0.0084527516720078,-0.008375079495449533,-0.008375079495449533,0.016623031383395475
2018-09-26,0.0001171516052139398,-0.0005906915619194601,-0.007797799795558,0.00012338010442440017,-0.0005130193853611938,0.0006549518764497999,0.007207108233638539,-0.0011679712618109937,0.016359267575534877
2018-09-27,0.00047475214815413723,0.0005064472731302265,0.0103789909259298,0.0005981322525785374,-6.5721122309672945e-06,0.011033942802379598,-0.009872543652799572,-0.011040514914610566,0.016625862462005685
2018-09-28,0.00027709464990178953,-0.0021616186718688506,-0.0402635020149368,0.000875226902480327,-0.002168190784099818,-0.029229559212557203,0.03810188334306795,0.027061368428457386,0.016656963118063025
2018-10-08,6.220657339991504e-05,0.0002089388304160225,0.0005813572711932,0.000937433475880242,-0.0019592519536837955,-0.028648201941364002,-0.00037241844077717746,0.026688949987680205,0.016654365995257363
2018-10-09,0.0007100950550158108,0.0003154525167564666,0.0007202761829417,0.001647528530896053,-0.001643799436927329,-0.027927925758422303,-0.00040482366618523345,0.026284126321494974,0.016633120320728337
2018-10-10,-0.0010310385460845985,-0.008849836552820609,-0.0580020133998208,0.0006164899848114544,-0.010493635989747938,-0.0859299391582431,0.04915217684700019,0.07543630316849516,0.016527315111787202
2018-10-11,-0.00022448774709018252,-0.0015272150918062247,0.0088727069998085,0.0003920022377212719,-0.012020851081554162,-0.0770572321584346,-0.010399922091614723,0.06503638107688044,0.016646153919102204
2018-10-12,-0.0007649579963127988,-0.0018540758012282365,-0.0150429852616485,-0.0003729557585915269,-0.013874926882782398,-0.0921002174200831,0.013188909460420263,0.0782252905373007,0.016663561267216083
2018-10-15,-0.00036799221393030965,-0.0029868578638931995,-0.0111352883697839,-0.0007409479725218365,-0.016861784746675598,-0.10323550578986701,0.0081484305058907,0.08637372104319141,0.016666666666666666
2018-10-16,0.0017460126678240844,0.0018098531436776851,0.0062489628825497,0.0010050646953022478,-0.015051931602997913,-0.09698654290731731,-0.004439109738872015,0.0819346113043194,0.016662306668106742
2018-10-17,0.003257546347922894,-0.004950819014166261,-0.0291553152948319,0.004262611043225142,-0.020002750617164174,-0.1261418582021492,0.02420449628066564,0.10613910758498504,0.016656883818644126
2018-10-18,0.002233599735315252,0.004630972740247435,0.026621292850232,0.006496210778540394,-0.015371777876916739,-0.09952056535191721,-0.021990320109984564,0.08414878747500047,0.016666666666666666
2018-10-19,0.00029995272402483084,0.010070613672333962,0.042468315550808,0.006796163502565225,-0.005301164204582777,-0.057052249801109206,-0.032397701878474044,0.05175108559652643,0.016661839675181197
2018-10-22,-0.0017757249403763762,-0.0032575537312012023,-0.0233586483298512,0.005020438562188849,-0.008558717935783978,-0.0804108981309604,0.020101094598649998,0.07185218019517642,0.016666553524983082
2018-10-23,0.0014079136594494588,0.0006027319397346378,0.0024681262359944,0.0064283522216383076,-0.00795598599604934,-0.077942771894966,-0.0018653942962597622,0.06998678589891666,0.016666666666666666
2018-10-24,0.001230514688262448,-0.0010444703398127713,-0.0003548533999754,0.007658866909900756,-0.009000456335862113,-0.0782976252949414,-0.0006896169398373712,0.06929716895907928,0.016665573620614216
2018-10-25,0.001241507001162552,0.0015797634600941987,-0.0014012772940005,0.008900373911063308,-0.007420692875767914,-0.0796989025889419,0.002981040754094699,0.07227820971317399,0.016666666666666663
2018-10-26,0.0004906881033584875,-0.0036887119551612937,-0.0227910732575062,0.009391062014421796,-0.011109404830929207,-0.10248997584644809,0.019102361302344904,0.09138057101551889,0.016665339565195857
2018-10-29,0.0012971197990856403,0.0036149460872628284,0.009305877324722,0.010688181813507436,-0.007494458743666379,-0.09318409852172609,-0.005690931237459172,0.08568963977805971,0.016655663254861012
2018-10-30,-3.700102414269517e-05,0.004431416060698947,0.0127389063892605,0.010651180789364742,-0.003063042682967432,-0.08044519213246559,-0.008307490328561554,0.07738214944949816,0.016654594164046032
2018-10-31,-0.00022742503255906115,0.0017930462355957618,0.0039059292273618,0.01042375575680568,-0.00126999644737167,-0.0765392629051038,-0.002112882991766038,0.07526926645773212,0.016663111980803978
