Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
1.17798918814109,0.17298804456605849,9.927335680789687,1.9528748795309152,0.04692254373033371,0.051811369068726965,0.07853197478013807,0.4611659840912066
