Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.44968505761293937,0.089824917144219,6.023346192018283,1.1269988252126064,0.022974196696332754,0.03619640874428931,0.08212388984594571,0.05643971156054001
