Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.6270117336390263,0.09045103731078426,7.116166764789634,1.196139234462902,0.029194065969807097,0.028572355045651476,0.08237759719110488,0.0968857965100427
